id,stock_id,date,open,close,volume,high,low
93,1,2024-05-08,222.25865090673133,222.4101917147489,1838262,224.25393233368192,220.5137829706035
94,1,2024-05-09,221.05390953201405,221.14419090079065,2000934,221.6526135740671,220.04056070320905
95,1,2024-05-10,218.1073216555369,218.0312331291385,3556619,218.7731723100536,216.47387698979085
96,1,2024-05-13,215.27145630222904,215.79386690413617,1776709,217.13497646015,214.72125613770905
97,1,2024-05-14,216.49507294415207,215.8186915726932,1332503,217.1744044607663,214.3634992929322
98,1,2024-05-15,213.5577880915112,213.56159881267035,2753165,214.96371850392,212.2867337337598
99,1,2024-05-16,216.09906359891207,216.1316835210932,2952215,217.57556251490328,215.3273731049984
100,1,2024-05-17,215.88351782637216,215.83434357725145,3368005,216.99033744244767,214.0112384048795
101,1,2024-05-20,212.3291848522844,212.8571328735332,2408987,214.2431907440638,211.45936102005345
102,1,2024-05-21,207.91218780061976,208.85853398726195,3687689,210.01966315063703,206.9822545247699
103,1,2024-05-22,210.1710369671165,210.5545561273878,3857197,212.93285028140545,209.11846675002167
104,1,2024-05-23,207.88093306429585,209.1937546296354,1315257,210.68839193986355,206.7886997614285
105,1,2024-05-24,209.31932778559985,209.63644411579224,4579889,210.46552517514576,208.7405123869528
106,1,2024-05-27,212.643261206361,211.1453039563475,1426160,213.52290382112807,210.35407744446923
107,1,2024-05-28,213.6991400347497,213.06431043062392,1092284,214.62488227189183,211.1556395283825
108,1,2024-05-29,203.65966732128504,204.98620900922504,1295683,207.6339745124928,202.3752551605497
109,1,2024-05-30,203.23047318509973,203.3077165709073,2047180,204.1568375767473,201.98069337842057
110,1,2024-05-31,204.8617472857881,204.802015741532,4562564,206.3365035242415,203.4689502305071
111,1,2024-06-03,204.4803300440793,204.67561650422388,2825352,205.43623697298924,203.96608288682685
112,1,2024-06-04,209.1474576310108,209.51017727019067,2543619,210.03480803214603,208.57557323073613
113,1,2024-06-05,208.61905720733128,209.43489043861817,3368702,211.51845446313035,207.44210649128536
114,1,2024-06-06,206.2535304134801,206.95820368728752,4371341,208.95241978275823,205.0783883834476
115,1,2024-06-07,200.50453295283623,200.1723645341686,3668951,200.76840572147404,199.70111632211453
116,1,2024-06-10,200.4867071791124,200.29120770647967,2052797,203.188499168558,198.74908513339813
117,1,2024-06-11,194.33626197634763,194.76001435279363,4212383,195.6122543279301,193.86743824127467
118,1,2024-06-12,196.0615453914748,195.58809508246432,2756179,196.6347774376602,194.1035390685049
119,1,2024-06-13,199.413188280756,199.8023823023471,1982037,200.28894999229203,198.80575836529096
120,1,2024-06-14,201.9817931952685,202.6062344319296,3205541,203.2812086010404,200.8735525035299
121,1,2024-06-17,201.7809825474089,200.880077915208,4938071,203.5148246752848,199.26643057842475
122,1,2024-06-18,198.50493351195385,198.8887951903665,1819591,200.4730928542722,197.0280102467797
123,1,2024-06-19,201.13072692455103,201.13917783602545,2301594,202.66824292761248,200.0072106921945
124,1,2024-06-20,199.7197277813749,200.40012271539223,3581693,202.7132639762801,198.7894216417467
125,1,2024-06-21,205.0023312711317,205.50197486650947,1043601,207.6935832593452,202.6062878281737
126,1,2024-06-24,202.5982621225881,202.08553433411493,2440418,203.03061790310608,201.0485651191315
127,1,2024-06-25,204.69459591954785,204.50793647588,3180797,205.36098169264767,203.57126857707848
128,1,2024-06-26,202.8024125675913,202.82219132933523,2474173,204.67428300146105,201.4815246823666
129,1,2024-06-27,205.62634216166745,205.12921189692915,4221961,206.6705499768568,204.02934656894843
130,1,2024-06-28,205.2409332727208,205.2096936358596,1084013,205.59577446363497,204.4828742946363
131,1,2024-07-01,200.54192471078767,200.73284610426848,1650726,202.558128744014,199.74523203866124
132,1,2024-07-02,219.82073269926207,219.63671810224616,25000000,220.262134342548,218.9601350274588
133,1,2024-07-03,218.7144854743597,218.54585129472025,2370219,219.9464730879417,217.890703402596
134,1,2024-07-04,217.79772037884013,218.1983454254432,1150431,219.0471139796209,216.9322186539776
135,1,2024-07-05,221.76503893736168,221.0807727263399,3756629,223.2589518657933,219.41291235950828
136,1,2024-07-08,214.0307532413669,213.9454761995488,3213990,215.7677945552776,212.0537116402656
137,1,2024-07-09,212.52606566623044,211.4122407447149,4161703,213.141401547394,210.26335631139384
138,1,2024-07-10,208.60929759369128,208.7100180527173,2200357,210.07218501472147,207.21063037241592
139,1,2024-07-11,206.9625915084439,206.55555360177087,4921412,209.0220857708776,204.15309415223936
140,1,2024-07-12,203.66131163111888,203.0003451424425,2333913,204.937799826986,201.17970376229115
141,1,2024-07-15,204.46970455462,204.1717626831269,4766370,205.14939918199923,203.14859062414908
142,1,2024-07-16,201.01087279659416,201.2402498888309,1542415,201.87843155351987,200.61451982138308
143,1,2024-07-17,204.43597493321167,204.168365515365,2684862,204.6927958377099,203.8641901393661
144,1,2024-07-18,201.734701787237,201.16054715289,4227230,203.43077956454908,199.73836031048808
145,1,2024-07-19,200.780185231235,200.87871561641683,4096315,201.93758171007173,199.8662143566011
146,1,2024-07-22,201.9973464596521,202.36827419505192,3134546,203.5551310654423,199.8789166035754
147,1,2024-07-23,200.94175026172263,201.90395328840395,3882864,202.6239107261364,200.2744061480203
148,1,2024-07-24,203.2712583439288,203.1953301259184,2359789,204.0372180421158,202.6442383246761
149,1,2024-07-25,202.30850296649257,202.1031868866773,1080045,202.8571190143326,201.8026081244064
150,1,2024-07-26,201.85160670903653,201.0662510203948,1744333,203.63827483215337,199.9916177740416
151,1,2024-07-29,201.29053332254225,201.8834682152318,2162763,202.59012546575727,200.8996239399784
152,1,2024-07-30,196.41134523949447,197.10148127752527,4332409,199.3255853788156,195.59831028381737
153,1,2024-07-31,200.0634343129132,200.06395344456547,2403277,201.38623768927565,198.2266272249356
154,1,2024-08-01,200.5150406246047,200.0063153160083,2383527,201.41289038108144,198.2073680454412
155,1,2024-08-02,199.9263116309464,199.48745724390707,3756147,200.7179592567858,197.28414878238124
156,1,2024-08-05,195.04554283625785,194.7997490161449,3144717,196.73891739077789,194.11158300184235
157,1,2024-08-06,197.12058529406,198.09420049990183,2033489,199.8292144956792,196.4180953135407
158,1,2024-08-07,199.08900233157408,199.29165275613963,4962372,199.76877843015487,198.8829204334298
159,1,2024-08-08,199.9127108509897,200.0961621660366,3839424,202.5797157690592,197.4309818102424
160,1,2024-08-09,198.5772756781153,197.897957559612,3165263,199.2435511480828,196.8613730088279
161,1,2024-08-12,197.54821793515416,197.43278036766569,2407544,198.01449357445856,196.504272940433
162,1,2024-08-13,193.2992349908055,194.8927828829522,3841778,195.64725012713453,192.553011967051
163,1,2024-08-14,190.8394043523748,190.32184876967523,4447095,192.0637503876353,188.79071101453565
164,1,2024-08-15,189.1263488384179,187.7506312520822,4015543,190.40656841054968,186.4524451139933
165,1,2024-08-16,190.20740333152744,189.74598759413888,1752846,191.0439421480548,187.99480734822268
166,1,2024-08-19,186.4848423263685,187.039263620003,2204508,188.0606224958327,185.8186738603856
167,1,2024-08-20,184.5977741699078,184.26040932148032,2925242,185.2369330293408,183.16099402200769
168,1,2024-08-21,180.79755201284047,181.39340837387587,4160156,182.15980132162755,179.76283566430627
169,1,2024-08-22,179.65733826230243,180.08235938165146,1883416,180.857671825312,179.08460989292865
170,1,2024-08-23,179.22425421715343,179.84952436088977,1122759,180.8172229085436,178.7724123443537
171,1,2024-08-26,179.37269970985952,180.36269232909703,1759292,180.99320069854733,178.96335975634864
172,1,2024-08-27,176.7492316883818,176.87025974401817,1421576,177.80982438522375,176.07799366100102
173,1,2024-08-28,180.1234603124277,179.12424130530192,1327495,180.62419090168865,178.39253073708954
174,1,2024-08-29,181.80247759476524,181.74308169864065,1236508,182.5352107139732,180.91334414035947
175,1,2024-08-30,184.7801117292016,184.65497155471635,1955724,185.4986591669781,183.71433167901088
176,1,2024-09-02,181.7864158184624,182.4568428947834,4210146,183.0567527697617,180.7031451599125
177,1,2024-09-03,178.40407990343562,178.83758976458088,1055744,180.06168824433223,176.84574741457106
178,1,2024-09-04,181.9404280316957,181.40577467676223,4461561,182.41113304432528,180.45241744897453
179,1,2024-09-05,181.7359501430261,181.73192415455404,3028427,182.53709841457945,180.6804946312112
180,1,2024-09-06,179.07405814153557,178.84597928880814,1102388,179.6682146781348,177.00099962403536
181,1,2024-09-09,178.10410665169223,177.6112915117445,3459201,179.34412858802068,176.65897109826847
182,1,2024-09-10,175.97852163814096,176.78596330431276,1445421,177.47176021943173,175.20447729297817
183,1,2024-09-11,178.17428627826885,178.06796070847304,1824854,178.84767624610777,176.1092527414501
184,1,2024-09-12,177.47912016895515,177.04336861764497,3923783,178.49534496441936,176.10691461708112
185,1,2024-09-13,179.3920743849085,178.58268603816205,2856965,180.50592480311144,176.67857603980195
186,1,2024-09-16,175.71781174854746,176.43911983059618,2879215,176.96389782456927,175.11716854954383
187,1,2024-09-17,174.62501213847267,174.5232689236354,3344313,175.4574518698848,173.63449459133886
188,1,2024-09-18,177.57613109097562,177.4662533970565,3772377,178.2951131531557,176.0308437200108
189,1,2024-09-19,180.36311078547,180.0785517020074,2681303,180.7253104934385,179.4106756798
190,1,2024-09-20,188.88273232309965,188.3862953258958,3015106,189.2822364681724,188.0697879022865
191,1,2024-09-23,191.81255780385976,192.04577334690893,4565097,193.26836300249727,190.7865929714197
192,1,2024-09-24,190.43102127622,191.21379815675803,1572816,192.05398719709524,189.49662625274647
193,1,2024-09-25,186.4464818234275,187.648692669386,2528946,188.44606604115825,185.85988383319847
194,1,2024-09-26,182.84710210488169,182.95242312021765,1849617,184.04557326270464,182.0295336932953
195,1,2024-09-27,184.96241022438025,184.7845046812692,2338053,187.99385906357483,182.43632343514503
196,1,2024-09-30,188.24559764886823,188.13868525665663,4028727,188.8820615021669,187.73648930597125
197,1,2024-10-01,183.5925537989255,183.55390745787537,3868411,184.3417348869532,182.24795755193904
198,1,2024-10-02,181.35872157409693,181.11804158202585,3511346,181.70499155968847,180.12008724905306
199,1,2024-10-03,179.02677375878426,181.0271465430584,3836895,182.10125083044065,177.97577386347558
200,1,2024-10-04,181.66823886836488,181.47620689756627,3358534,182.481447061389,180.1321099693109
201,1,2024-10-07,187.32554715899343,187.7446179786604,1774340,188.66362920289808,186.7158764242437
202,1,2024-10-08,190.74323446357155,191.8595911766109,3790532,192.86434673715547,189.92789482193496
203,1,2024-10-09,189.75514218659947,189.695646519084,2818305,190.5272229399945,188.6982151891926
204,1,2024-10-10,188.0485843633663,188.0699588101276,3992927,188.87062168102204,187.2726612809732
205,1,2024-10-11,190.1317793684228,190.43026128595503,1511610,192.35780701417696,188.9755579591049
206,1,2024-10-14,192.34049471544927,192.25604169812027,4198115,193.3733334286009,191.4209045904752
207,1,2024-10-15,195.724573594898,195.5025686989956,2529406,197.30122146201072,194.8621116580273
208,1,2024-10-16,198.8801188275689,197.98242545005328,2904327,200.0324310275412,196.80464428450853
209,1,2024-10-17,196.34802287031343,196.9323872752752,1686197,198.90751572834927,194.76901371699887
210,1,2024-10-18,196.71678824456663,196.6758928306048,4674158,197.17050647224136,196.29120318473
211,1,2024-10-21,198.97406133717007,198.2884620317299,2821554,199.9988524595076,197.17615782656543
212,1,2024-10-22,193.99936937856043,195.24217522120983,3922958,196.90736586893087,193.05883142206807
213,1,2024-10-23,198.46758284819467,197.6123232200632,3479056,198.9711842806404,196.92278096636565
214,1,2024-10-24,197.11239541137687,197.61312525057656,2292499,198.95065680856663,195.5090683672552
215,1,2024-10-25,195.87279185203764,196.186305274172,3359601,197.68993059356671,194.72102869451305
216,1,2024-10-28,200.72010729343992,201.17049226291223,4265915,202.3744624971404,199.53475766020145
217,1,2024-10-29,203.911473544494,203.64186020236733,4156121,204.8442530965155,200.6799417024667
218,1,2024-10-30,202.10137227269792,201.77247770435383,2321612,202.62052637232128,200.83952144535712
219,1,2024-10-31,207.6199883937576,207.3589304920322,2542220,208.44908525125712,205.44533294984905
220,1,2024-11-01,207.99696973415223,206.8056523737228,4629663,208.7730785898009,205.632161728022
221,1,2024-11-04,201.0628589094553,201.20678106119465,3347414,202.29935563592355,200.22842504142685
222,1,2024-11-05,201.8540076202792,202.224973646646,4355838,202.8687269820377,200.5273690776924
223,1,2024-11-06,194.26019122256244,194.2107484589685,3839052,194.9681746794789,193.73495851064
224,1,2024-11-07,195.8451852259909,195.25020470765148,3336981,197.0135430624161,193.35526330862703
225,1,2024-11-08,196.89141082375303,196.59996802901225,3388979,197.4426882150384,195.0813156935433
226,1,2024-11-11,201.89656264144617,202.06902812021755,2515573,203.0135391574244,201.43417761743083
227,1,2024-11-12,200.84093299011408,201.54536854198915,2957864,203.04253783065795,199.7054229436905
228,1,2024-11-13,198.2501159904145,197.4880052938425,2072230,198.9743367009224,196.6636832964072
229,1,2024-11-14,194.58969800800136,194.8147725532436,2629353,195.30893781803616,193.6250572306397
230,1,2024-11-15,194.18985584310545,194.7399449978279,2696976,195.37292988308832,193.84146445870792
231,1,2024-11-18,189.3805073853496,188.6584863835106,2316106,189.8664933717678,187.5416821922344
232,1,2024-11-19,186.0397257415389,186.29236986714903,2493175,186.98378886698805,185.73053774543007
233,1,2024-11-20,181.17576081349003,181.02671284668529,1971399,181.78175987977752,179.1190879673855
234,1,2024-11-21,180.95141708534425,181.3676682586465,3966341,182.7629034684373,180.17887586343247
235,1,2024-11-22,185.1088927233588,185.4803100698004,1089786,186.2343392745196,184.67776109017225
236,1,2024-11-25,181.9768896788873,182.29116778355825,2505338,183.0876282084833,181.56230680241208
237,1,2024-11-26,189.34829039309207,189.3752883113361,3362443,190.5713626929419,188.706509418755
238,1,2024-11-27,187.27051602014657,187.6422472147717,1764632,188.4354368856443,186.6776140458884
239,1,2024-11-28,184.09806037250016,184.566147124636,2231984,185.47955450223645,183.65462266001256
240,1,2024-11-29,180.4107473534488,179.88175893163572,3128591,181.33639900347387,179.07454762266454
241,1,2024-12-02,185.1672998372636,184.9200094258493,3986742,185.46008614594555,184.2151111891025
242,1,2024-12-03,180.2059998796127,180.09815649436976,1882171,180.82500683129223,178.96455534927162
243,1,2024-12-04,180.95085559392552,180.4380853119024,3793778,181.55319115108472,179.76296331169684
244,1,2024-12-05,178.45902444538595,178.7837733099767,2455653,179.85058344676582,177.93011400408616
245,1,2024-12-06,179.04530659335788,179.67539570456458,4879604,181.44884698505177,177.9477470181791
246,1,2024-12-09,182.10264392651573,181.9116527737306,1991287,182.47723297981705,181.7074437099845
247,1,2024-12-10,181.26559325340887,181.2315674970436,3796021,181.9506106215654,180.5327315699253
248,1,2024-12-11,179.68667286183924,180.73011837681824,1235134,182.03654884280115,179.07748586632036
249,1,2024-12-12,181.1670971268485,180.8447958523593,2339161,182.6893460985744,178.94714202052972
250,1,2024-12-13,176.86555624407274,176.6246620617458,1623312,177.97629729632152,175.41153786027633
251,1,2024-12-16,174.95423515889152,174.44447016313694,2629414,176.5982360745003,172.51417429271257
252,1,2024-12-17,171.08009043900225,170.81546541641922,4484022,171.5236456606655,169.33881097688598
253,1,2024-12-18,167.10950313496022,166.93909676646962,2546279,168.1928638090766,165.4964231153407
254,1,2024-12-19,167.12272848076074,166.4507421784932,3834723,168.0021202993334,165.0168560635703
255,1,2024-12-20,167.6295068075683,167.8060699449073,1558987,168.660165307095,166.40020380364052
256,1,2024-12-23,164.009831105241,165.3078629265465,1037950,167.02789077632738,163.113249952008
257,1,2024-12-24,164.70098074210696,164.2525915684212,4226915,165.36139080205982,163.49305352385227
258,1,2024-12-25,164.26202540183073,163.67265017128193,1907128,164.9035899892013,162.87364868428517
259,1,2024-12-26,161.3498202179364,161.5031025658581,4957025,161.98240766953032,160.7576177380973
260,1,2024-12-27,161.36030239632322,161.08134957934115,4515878,162.57151846441866,159.9938480653459
261,1,2024-12-30,161.9462230288411,161.72375704232178,1021208,163.22068663313524,160.23290610577956
262,1,2024-12-31,163.32679775820915,162.69400746834535,2436878,163.90259438927677,161.49561852166866
263,1,2025-01-01,163.81250428970793,163.14388939686455,3337938,164.32522467964904,162.67234892834307
264,1,2025-01-02,163.93637073302102,163.89690386773256,2437279,165.07389249635787,163.08249455720096
265,1,2025-01-03,161.4424575443981,161.70131571517362,2988195,162.12833053311851,161.23841699225505
266,1,2025-01-06,157.596628006489,157.4853383553348,1641497,158.1342903822375,156.58603974621954
267,1,2025-01-07,154.82097837407343,154.71074839945354,4454564,155.1841274469675,154.27755731643927
268,1,2025-01-08,152.89930325742583,152.7348039935942,2591607,153.91626362622145,152.20908774597416
269,1,2025-01-09,157.10874922292635,157.1182848866379,4674362,157.98088042858686,155.40502048679932
270,1,2025-01-10,156.534576851843,156.9346156955401,3667687,157.38362401217617,156.0053840624665
271,1,2025-01-13,153.6696499219696,154.17258652280535,3519353,154.64365080526454,153.0367446747867
272,1,2025-01-14,153.6984548007983,153.88136425927078,2976817,154.29183285146576,153.44257735403647
273,1,2025-01-15,156.44472847026964,156.14343973068588,3981415,157.35006165818805,155.39768392034625
274,1,2025-01-16,158.42064131633717,158.3150471131542,1163363,158.9511218987958,157.74605674741863
275,1,2025-01-17,159.87633785731498,159.38959408037016,3142142,161.66171166354337,157.911634873246
276,1,2025-01-20,153.56233195657825,153.75209064845572,4922892,154.24008038014887,153.20648264839718
277,1,2025-01-21,151.08652280827866,151.32595992056065,1696427,151.84564573385285,150.74295617346698
278,1,2025-01-22,153.15641659641642,152.96537849203168,2755558,153.88780359889404,151.49228091258607
279,1,2025-01-23,150.98010349355718,150.77306437142673,3409153,151.40535773382467,150.5022340899618
280,1,2025-01-24,152.49221184407395,152.03586790597603,3094522,153.52642583709726,151.38625622760873
281,1,2025-01-27,152.43464887910795,152.3155953661625,4054357,152.89023091339365,151.65397913244271
282,1,2025-01-28,152.96305011538317,152.8627713728922,3554416,153.5328950689894,151.57685306916866
283,1,2025-01-29,153.73151618303473,154.28333428036402,1052647,155.5349792711774,153.09885322811868
284,1,2025-01-30,154.74558779747258,154.9372189672879,1904792,155.5307615359619,154.46034283044074
285,1,2025-01-31,157.7621134111625,157.8586019756691,2726699,159.43904025496212,157.28771031135258
286,1,2025-02-03,160.15711164620973,160.1730296180821,3005264,161.66343669427835,159.022891568927
287,1,2025-02-04,162.5844738037273,162.80761469431425,4052903,163.3425786473966,162.2874985534023
288,1,2025-02-05,159.69751909795144,160.06689886973487,3907020,160.56788132368877,159.32698792800556
289,1,2025-02-06,161.50017914155865,161.3005523303152,2083955,161.9424480751931,160.48425193417873
290,1,2025-02-07,159.89262958325378,160.8777214228199,1067960,161.67089255437125,159.43948759431515
291,1,2025-02-10,162.52313646079548,162.55784648364195,1104264,163.82540242429764,161.78149197096894
292,1,2025-02-11,167.73325193316754,167.90568787476536,4921691,169.29916576301446,166.79339424521552
293,1,2025-02-12,167.3596819385347,167.60253596396862,2377497,168.49430589294823,166.71620116717196
294,1,2025-02-13,174.230657269745,174.47182130231153,1894063,176.0589759999757,172.55846793295512
295,1,2025-02-14,179.210414526314,179.18038504290374,1223400,180.28866883572488,178.74413005642822
296,1,2025-02-17,177.06922039596867,176.62498271067685,2931098,178.32648386829413,175.70590177433758
297,1,2025-02-18,179.72958015380777,179.89470832001888,3260379,180.48833471000088,179.03356341330067
298,1,2025-02-19,177.8292821365984,177.0488724278091,3563073,178.90379162360136,175.34676182033996
